age,age_sq,n_seasons,prev_AVG,prev_R,prev_H,prev_HR,prev_RBI,prev_2B,prev_SB,prev_BB,prev_OBP,prev_SLG,prev_PA,prev_G,prev_SO,wavg3_AVG,wavg3_R,wavg3_H,wavg3_HR,wavg3_RBI,wavg3_2B,wavg3_SB,wavg3_BB,wavg3_OBP,wavg3_SLG,career_AVG,career_R,career_H,career_HR,career_RBI,career_2B,career_SB,career_BB,career_OBP,career_SLG,trend_AVG,trend_R,trend_H,trend_HR,trend_RBI,trend_2B,trend_SB,trend_BB,trend_OBP,trend_SLG
33,1089,9,0.245,56,78,14,43.0,16,9.0,48,0.353,0.434,371.0,80,59.0,0.25616666666666665,68.5,110.16666666666666,16.5,57.5,22.166666666666664,8.0,57.666666666666664,0.35666666666666663,0.43133333333333335,0.24733333333333332,60.44444444444444,101.66666666666667,13.11111111111111,50.44444444444444,21.77777777777778,7.0,49.22222222222222,0.3348888888888889,0.40066666666666667,-0.03500000000000003,-38.0,-80.0,-10.0,-42.0,-13.0,-1.0,-28.0,-0.027000000000000024,-0.025000000000000022
23,529,1,0.268,31,98,5,36.0,17,0.0,32,0.333,0.356,403.0,111,71.0,0.268,31.0,98.0,5.0,36.0,17.0,0.0,32.0,0.333,0.356,0.268,31.0,98.0,5.0,36.0,17.0,0.0,32.0,0.333,0.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,676,2,0.249,84,136,16,63.0,34,20.0,28,0.295,0.414,587.0,156,117.0,0.24780000000000002,78.4,135.2,15.6,67.8,29.6,19.6,22.8,0.2866,0.4044,0.2475,77.0,135.0,15.5,69.0,28.5,19.5,21.5,0.2845,0.402,0.0030000000000000027,14.0,2.0,1.0,-12.0,11.0,1.0,13.0,0.020999999999999963,0.023999999999999966
30,900,4,0.247,110,147,60,125.0,24,14.0,97,0.359,0.589,705.0,159,188.0,0.2355,92.33333333333333,133.33333333333331,46.33333333333333,108.33333333333333,21.166666666666664,9.0,80.83333333333333,0.3345,0.5158333333333334,0.2275,76.75,116.0,37.75,90.75,20.75,5.25,64.75,0.31525,0.4925,0.026999999999999996,37.0,27.0,26.0,25.0,8.0,8.0,27.0,0.046999999999999986,0.15299999999999997
32,1024,3,0.202,23,37,4,19.0,8,2.0,19,0.319,0.311,219.0,73,64.0,0.22349999999999998,40.166666666666664,66.0,12.5,37.0,14.166666666666666,7.0,23.166666666666664,0.32166666666666666,0.39149999999999996,0.2313333333333333,45.666666666666664,74.66666666666667,15.0,42.0,16.666666666666668,9.0,24.666666666666668,0.324,0.42133333333333334,-0.04099999999999998,-35.0,-61.0,-18.0,-39.0,-11.0,-9.0,-8.0,-0.0010000000000000009,-0.15200000000000002
25,625,1,0.231,72,124,21,67.0,33,16.0,36,0.287,0.413,585.0,136,113.0,0.231,72.0,124.0,21.0,67.0,33.0,16.0,36.0,0.287,0.413,0.231,72.0,124.0,21.0,67.0,33.0,16.0,36.0,0.287,0.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,1156,11,0.283,103,168,30,85.0,34,44.0,66,0.36,0.503,672.0,158,74.0,0.2815,104.0,170.33333333333331,32.0,95.16666666666666,36.0,40.33333333333333,63.166666666666664,0.351,0.5096666666666667,0.2778181818181818,88.0909090909091,145.63636363636363,25.727272727272727,84.72727272727273,35.27272727272727,25.181818181818183,59.18181818181818,0.35354545454545455,0.5081818181818182,0.003999999999999948,-11.0,-5.0,-9.0,-33.0,-5.0,3.0,12.0,0.024999999999999967,-0.03400000000000003
27,729,2,0.256,85,159,21,69.0,24,6.0,52,0.328,0.4,695.0,157,158.0,0.2612,72.6,146.6,21.4,70.2,23.6,6.0,46.0,0.3256,0.4276,0.2625,69.5,143.5,21.5,70.5,23.5,6.0,44.5,0.325,0.4345,-0.013000000000000012,31.0,31.0,-1.0,-3.0,1.0,0.0,15.0,0.006000000000000005,-0.06899999999999995
35,1225,10,0.257,57,129,12,52.0,26,8.0,35,0.315,0.384,549.0,134,129.0,0.25916666666666666,56.83333333333333,118.66666666666666,14.0,52.166666666666664,23.666666666666664,7.333333333333333,32.33333333333333,0.3165,0.4103333333333333,0.2706,65.9,131.3,16.9,63.6,27.2,10.0,34.8,0.3265,0.4444000000000001,-0.009000000000000008,7.0,28.0,-2.0,5.0,8.0,6.0,8.0,-0.007000000000000006,-0.044999999999999984
35,1225,3,0.269,29,49,9,30.0,12,3.0,24,0.354,0.484,209.0,70,54.0,0.27016666666666667,30.333333333333332,58.5,8.333333333333332,33.0,12.833333333333332,3.333333333333333,26.833333333333332,0.3575,0.4518333333333333,0.26666666666666666,30.666666666666668,58.666666666666664,7.0,32.666666666666664,12.333333333333334,4.0,28.333333333333332,0.3593333333333333,0.424,-0.013999999999999957,-3.0,-28.0,-2.0,-10.0,-4.0,1.0,-4.0,-0.0050000000000000044,0.013000000000000012
29,841,5,0.238,55,119,9,43.0,16,10.0,33,0.287,0.335,541.0,147,104.0,0.263,50.33333333333333,105.16666666666666,9.166666666666666,40.0,14.833333333333332,14.0,28.666666666666664,0.31566666666666665,0.38049999999999995,0.26080000000000003,48.0,104.4,11.0,41.8,16.8,9.6,29.4,0.3176,0.3978,-0.062,14.0,34.0,3.0,13.0,3.0,-14.0,17.0,-0.06,-0.08199999999999996
31,961,7,0.245,68,144,16,73.0,38,3.0,57,0.318,0.402,654.0,154,173.0,0.258,72.5,154.16666666666666,20.0,79.83333333333333,33.83333333333333,6.833333333333333,56.33333333333333,0.32866666666666666,0.42666666666666664,0.2642857142857143,71.42857142857143,138.0,19.714285714285715,69.14285714285714,27.857142857142858,5.857142857142857,52.142857142857146,0.33985714285714286,0.45028571428571434,-0.030000000000000027,-5.0,-27.0,-8.0,-15.0,9.0,-7.0,0.0,-0.025999999999999968,-0.044999999999999984
27,729,1,0.255,74,119,26,65.0,28,3.0,50,0.337,0.499,528.0,138,100.0,0.255,74.0,119.0,26.0,65.0,28.0,3.0,50.0,0.337,0.499,0.255,74.0,119.0,26.0,65.0,28.0,3.0,50.0,0.337,0.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,841,7,0.26,54,108,16,54.0,20,2.0,27,0.309,0.428,447.0,102,128.0,0.26216666666666666,67.5,120.16666666666666,20.5,61.83333333333333,24.0,1.5,35.666666666666664,0.31933333333333336,0.45366666666666666,0.26257142857142857,68.57142857142857,121.42857142857143,24.142857142857142,69.0,24.0,1.0,37.714285714285715,0.3245714285714286,0.47857142857142854,0.0040000000000000036,-9.0,-1.0,-3.0,-2.0,-6.0,2.0,-10.0,-0.013000000000000012,-0.03300000000000003
26,676,1,0.241,22,45,1,18.0,9,3.0,10,0.296,0.337,207.0,60,61.0,0.241,22.0,45.0,1.0,18.0,9.0,3.0,10.0,0.296,0.337,0.241,22.0,45.0,1.0,18.0,9.0,3.0,10.0,0.296,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,841,6,0.223,52,85,14,53.0,12,33.0,40,0.297,0.364,428.0,110,112.0,0.23016666666666666,56.666666666666664,95.83333333333333,18.0,51.5,18.333333333333332,27.5,34.33333333333333,0.29366666666666663,0.39866666666666667,0.261,53.0,94.16666666666667,17.0,49.666666666666664,19.166666666666668,17.0,24.833333333333332,0.3148333333333333,0.45233333333333325,-0.0010000000000000009,5.0,-3.0,0.0,18.0,-7.0,10.0,12.0,0.01899999999999996,-0.015000000000000013
25,625,2,0.233,34,80,5,44.0,18,8.0,22,0.29,0.34,383.0,115,77.0,0.2222,40.4,79.6,6.2,40.8,18.0,8.8,30.8,0.2932,0.3304,0.2195,42.0,79.5,6.5,40.0,18.0,9.0,33.0,0.294,0.328,0.027000000000000024,-16.0,1.0,-3.0,8.0,0.0,-2.0,-22.0,-0.008000000000000007,0.02400000000000002
26,676,4,0.267,106,174,32,95.0,31,30.0,44,0.324,0.474,710.0,160,152.0,0.2703333333333333,95.33333333333333,168.66666666666666,28.0,87.33333333333333,27.333333333333332,29.166666666666664,42.5,0.3258333333333333,0.4541666666666666,0.27475,92.0,163.5,28.0,85.25,27.5,29.0,42.25,0.33175,0.46925,-0.006000000000000005,30.0,19.0,12.0,27.0,14.0,6.0,6.0,-0.0010000000000000009,0.065
32,1024,5,0.18,14,34,2,11.0,9,4.0,19,0.252,0.259,211.0,69,48.0,0.2058333333333333,30.833333333333332,61.5,4.333333333333333,22.5,13.666666666666666,7.333333333333333,29.333333333333332,0.2778333333333333,0.29783333333333334,0.2366,48.8,90.6,6.8,36.4,20.4,11.6,41.0,0.30979999999999996,0.3470000000000001,-0.04500000000000001,-34.0,-61.0,-6.0,-20.0,-10.0,-6.0,-27.0,-0.05199999999999999,-0.07700000000000001
37,1369,9,0.262,35,76,7,27.0,18,5.0,24,0.318,0.397,317.0,114,46.0,0.26466666666666666,39.33333333333333,82.16666666666666,6.333333333333333,30.666666666666664,18.666666666666664,6.5,24.0,0.31966666666666665,0.38883333333333336,0.26166666666666666,42.77777777777778,98.11111111111111,5.666666666666667,35.22222222222222,19.333333333333332,6.888888888888889,25.555555555555557,0.3141111111111112,0.3632222222222222,-0.020999999999999963,-6.0,-11.0,1.0,-9.0,-3.0,-3.0,1.0,-0.019000000000000017,-0.012999999999999956
32,1024,4,0.262,92,164,30,89.0,40,6.0,65,0.335,0.479,698.0,162,155.0,0.26966666666666667,83.5,154.33333333333331,33.0,93.33333333333333,32.0,7.333333333333333,60.33333333333333,0.344,0.5081666666666667,0.2505,65.0,119.0,27.0,71.5,24.0,5.25,47.0,0.33,0.48150000000000004,-0.030999999999999972,10.0,4.0,-9.0,-23.0,14.0,-5.0,6.0,-0.02999999999999997,-0.08300000000000007
28,784,4,0.247,19,63,2,25.0,12,0.0,8,0.277,0.318,267.0,68,26.0,0.24316666666666667,34.0,89.16666666666666,8.333333333333332,42.666666666666664,17.0,1.1666666666666667,14.5,0.2765,0.3468333333333333,0.24675,38.25,100.75,10.0,46.25,19.75,2.5,21.25,0.28925,0.3615,0.017999999999999988,-27.0,-42.0,-11.0,-32.0,-9.0,-3.0,-8.0,0.017000000000000015,-0.04099999999999998
28,784,4,0.22,37,71,9,29.0,16,0.0,40,0.307,0.366,365.0,90,57.0,0.2395,55.166666666666664,110.33333333333333,14.166666666666666,54.166666666666664,20.166666666666664,0.5,54.666666666666664,0.3218333333333333,0.3858333333333333,0.25025000000000003,64.75,119.5,15.25,57.5,25.75,1.5,63.75,0.34025,0.40925,-0.03,-31.0,-72.0,-10.0,-50.0,-5.0,-1.0,-18.0,-0.01100000000000001,-0.025000000000000022
24,576,1,0.258,25,71,2,25.0,17,3.0,16,0.299,0.342,295.0,82,83.0,0.258,25.0,71.0,2.0,25.0,17.0,3.0,16.0,0.299,0.342,0.258,25.0,71.0,2.0,25.0,17.0,3.0,16.0,0.299,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,841,5,0.237,61,107,14,48.0,21,13.0,42,0.304,0.395,497.0,134,110.0,0.24466666666666664,57.666666666666664,109.66666666666666,15.333333333333332,54.0,22.666666666666664,12.333333333333332,41.0,0.3108333333333333,0.4115,0.24139999999999998,45.8,89.0,14.6,47.2,18.2,6.6,33.4,0.3086,0.43079999999999996,-0.015000000000000013,1.0,-16.0,-4.0,-16.0,-4.0,-3.0,1.0,-0.009000000000000008,-0.021999999999999964
24,576,1,0.243,40,76,6,38.0,22,6.0,19,0.287,0.396,342.0,120,41.0,0.243,40.0,76.0,6.0,38.0,22.0,6.0,19.0,0.287,0.396,0.243,40.0,76.0,6.0,38.0,22.0,6.0,19.0,0.287,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1024,6,0.175,16,34,6,18.0,5,0.0,25,0.271,0.294,221.0,54,61.0,0.20866666666666667,51.83333333333333,89.0,22.333333333333332,58.83333333333333,17.666666666666664,1.5,41.0,0.29233333333333333,0.3943333333333333,0.23483333333333334,61.0,110.16666666666667,24.833333333333332,68.83333333333333,23.166666666666668,1.5,39.166666666666664,0.30083333333333334,0.43933333333333335,-0.06,-75.0,-106.0,-38.0,-84.0,-20.0,-2.0,-33.0,-0.03699999999999998,-0.21200000000000002
40,1600,11,0.219,49,91,11,54.0,11,7.0,52,0.308,0.325,474.0,124,91.0,0.22883333333333333,58.5,108.83333333333333,17.0,65.0,19.666666666666664,5.833333333333333,58.5,0.31633333333333336,0.374,0.2337272727272727,71.36363636363636,119.18181818181819,21.545454545454547,72.72727272727273,24.09090909090909,4.181818181818182,81.72727272727273,0.34299999999999997,0.4108181818181818,-0.01899999999999999,-14.0,-33.0,-12.0,-17.0,-15.0,3.0,-13.0,-0.020000000000000018,-0.09499999999999997
24,576,2,0.264,64,129,12,53.0,23,5.0,59,0.353,0.389,564.0,132,71.0,0.2584,63.2,129.39999999999998,12.399999999999999,53.4,21.4,7.0,62.6,0.349,0.3782,0.257,63.0,129.5,12.5,53.5,21.0,7.5,63.5,0.348,0.3755,0.014000000000000012,2.0,-1.0,-1.0,-1.0,4.0,-5.0,-9.0,0.009999999999999953,0.027000000000000024
27,729,2,0.237,34,74,12,40.0,15,0.0,27,0.305,0.401,348.0,95,83.0,0.2246,31.6,65.2,9.2,36.0,15.0,0.8,21.4,0.28500000000000003,0.37020000000000003,0.22149999999999997,31.0,63.0,8.5,35.0,15.0,1.0,20.0,0.28,0.36250000000000004,0.031,6.0,22.0,7.0,10.0,0.0,-2.0,14.0,0.04999999999999999,0.07700000000000001
27,729,2,0.234,33,44,11,31.0,5,3.0,36,0.361,0.436,227.0,82,60.0,0.2168,39.0,56.8,11.8,37.0,10.600000000000001,4.2,40.4,0.32939999999999997,0.39880000000000004,0.21250000000000002,40.5,60.0,12.0,38.5,12.0,4.5,41.5,0.3215,0.3895,0.04300000000000001,-15.0,-32.0,-2.0,-15.0,-14.0,-3.0,-11.0,0.07900000000000001,0.09299999999999997
29,841,2,0.206,48,78,12,41.0,18,9.0,38,0.283,0.354,422.0,131,117.0,0.2108,35.599999999999994,63.599999999999994,9.2,33.4,14.799999999999999,6.6,32.8,0.291,0.3596,0.212,32.5,60.0,8.5,31.5,14.0,6.0,31.5,0.293,0.361,-0.01200000000000001,31.0,36.0,7.0,19.0,8.0,6.0,13.0,-0.020000000000000018,-0.014000000000000012
29,841,2,0.197,20,36,2,13.0,4,7.0,22,0.295,0.273,213.0,101,35.0,0.2062,34.0,56.400000000000006,4.0,21.400000000000002,8.0,9.8,32.0,0.3014,0.28700000000000003,0.20850000000000002,37.5,61.5,4.5,23.5,9.0,10.5,34.5,0.303,0.2905,-0.022999999999999993,-35.0,-51.0,-5.0,-21.0,-10.0,-7.0,-25.0,-0.016000000000000014,-0.034999999999999976
33,1089,10,0.24,111,145,56,132.0,23,10.0,108,0.365,0.563,724.0,162,197.0,0.2355,110.16666666666666,139.0,48.5,118.0,22.0,6.666666666666666,110.33333333333333,0.3616666666666667,0.5221666666666667,0.23020000000000004,80.0,105.0,34.0,78.4,17.5,3.7,76.3,0.3444,0.4925,-0.008000000000000007,1.0,3.0,18.0,28.0,1.0,5.0,2.0,-0.0010000000000000009,0.07799999999999996
25,625,1,0.216,54,86,5,37.0,15,34.0,42,0.305,0.296,463.0,138,111.0,0.216,54.0,86.0,5.0,37.0,15.0,34.0,42.0,0.305,0.296,0.216,54.0,86.0,5.0,37.0,15.0,34.0,42.0,0.305,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,1024,9,0.271,61,103,21,50.0,19,3.0,58,0.373,0.487,445.0,102,87.0,0.2826666666666667,67.83333333333333,121.5,26.0,65.66666666666666,23.5,2.1666666666666665,54.83333333333333,0.36916666666666664,0.518,0.28988888888888886,74.66666666666667,132.66666666666666,23.88888888888889,70.77777777777777,28.555555555555557,2.111111111111111,49.77777777777778,0.3622222222222223,0.5174444444444445,-0.007000000000000006,-7.0,-29.0,-9.0,-24.0,-2.0,2.0,5.0,0.020000000000000018,-0.025000000000000022
36,1296,11,0.23,62,108,15,62.0,16,11.0,50,0.305,0.364,534.0,127,93.0,0.24,85.0,136.16666666666666,20.0,72.33333333333333,23.666666666666664,10.5,58.33333333333333,0.31316666666666665,0.392,0.25118181818181823,84.63636363636364,140.0909090909091,22.272727272727273,69.63636363636364,28.09090909090909,12.181818181818182,55.36363636363637,0.3205454545454545,0.42927272727272725,-0.0069999999999999785,-39.0,-46.0,-8.0,-12.0,-11.0,3.0,-14.0,-0.0030000000000000027,-0.027000000000000024
25,625,1,0.226,57,89,13,44.0,21,17.0,38,0.295,0.394,437.0,126,94.0,0.226,57.0,89.0,13.0,44.0,21.0,17.0,38.0,0.295,0.394,0.226,57.0,89.0,13.0,44.0,21.0,17.0,38.0,0.295,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,900,4,0.252,57,124,19,71.0,28,2.0,44,0.317,0.429,545.0,145,107.0,0.2375,44.166666666666664,107.5,14.5,57.666666666666664,23.666666666666664,1.8333333333333333,41.0,0.304,0.38866666666666666,0.23225,37.5,95.75,13.5,53.0,20.25,1.25,35.5,0.2955,0.382,0.01899999999999999,22.0,19.0,9.0,26.0,4.0,0.0,1.0,0.014000000000000012,0.07200000000000001
26,676,1,0.295,53,122,0,26.0,15,44.0,20,0.326,0.345,439.0,109,43.0,0.295,53.0,122.0,0.0,26.0,15.0,44.0,20.0,0.326,0.345,0.295,53.0,122.0,0.0,26.0,15.0,44.0,20.0,0.326,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,529,1,0.236,55,104,9,51.0,21,8.0,43,0.312,0.358,493.0,134,137.0,0.236,55.0,104.0,9.0,51.0,21.0,8.0,43.0,0.312,0.358,0.236,55.0,104.0,9.0,51.0,21.0,8.0,43.0,0.312,0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,961,4,0.284,26,58,5,33.0,12,2.0,15,0.333,0.417,225.0,63,42.0,0.262,33.5,72.66666666666666,6.5,35.5,16.833333333333332,1.5,24.666666666666664,0.3251666666666667,0.39549999999999996,0.25375,39.75,91.25,8.5,42.75,18.75,1.5,30.5,0.319,0.381,0.05099999999999996,-7.0,-6.0,-1.0,-1.0,-10.0,1.0,-13.0,0.020000000000000018,0.03899999999999998
29,841,4,0.251,70,124,10,35.0,23,12.0,55,0.335,0.366,562.0,144,100.0,0.24233333333333332,62.166666666666664,113.0,10.333333333333332,40.666666666666664,22.833333333333336,9.833333333333332,47.0,0.3305,0.369,0.22275,47.25,84.25,7.75,32.0,16.5,7.0,38.5,0.32075,0.33425,-0.007000000000000006,3.0,-11.0,-3.0,-27.0,-7.0,1.0,9.0,-0.0020000000000000018,-0.028000000000000025
30,900,4,0.258,36,63,8,28.0,17,2.0,41,0.362,0.434,287.0,87,92.0,0.22833333333333333,30.666666666666664,52.5,7.833333333333333,29.5,11.666666666666666,1.5,36.83333333333333,0.33666666666666667,0.38649999999999995,0.23325,38.5,71.5,8.75,35.0,14.5,1.25,36.5,0.32675,0.3825,0.07,10.0,27.0,1.0,-2.0,12.0,1.0,6.0,0.044999999999999984,0.10899999999999999
31,961,5,0.296,64,107,17,61.0,20,2.0,64,0.404,0.497,436.0,110,89.0,0.27416666666666667,71.0,113.0,18.333333333333332,68.16666666666666,21.5,1.8333333333333333,59.5,0.37083333333333335,0.4658333333333333,0.26460000000000006,72.0,117.0,21.0,75.0,22.0,2.0,58.4,0.35960000000000003,0.46559999999999996,0.04799999999999999,-13.0,-11.0,-3.0,-14.0,-4.0,1.0,13.0,0.07700000000000001,0.064
25,625,2,0.276,75,155,25,93.0,34,8.0,55,0.346,0.474,624.0,158,141.0,0.25880000000000003,52.2,110.6,18.6,66.2,24.4,4.8,41.0,0.3336,0.45599999999999996,0.2545,46.5,99.5,17.0,59.5,22.0,4.0,37.5,0.3305,0.4515,0.04300000000000001,57.0,111.0,16.0,67.0,24.0,8.0,35.0,0.030999999999999972,0.044999999999999984
34,1156,9,0.215,31,60,12,34.0,12,0.0,28,0.293,0.387,314.0,82,94.0,0.22949999999999998,56.33333333333333,90.66666666666666,19.0,50.83333333333333,21.333333333333332,0.5,47.666666666666664,0.31599999999999995,0.42616666666666664,0.24066666666666667,55.111111111111114,93.44444444444444,20.88888888888889,55.55555555555556,20.88888888888889,1.2222222222222223,47.111111111111114,0.3275555555555556,0.44922222222222213,-0.025999999999999995,-53.0,-59.0,-9.0,-30.0,-22.0,-1.0,-40.0,-0.04500000000000004,-0.05499999999999999
30,900,4,0.276,30,67,11,39.0,12,1.0,10,0.307,0.469,260.0,89,56.0,0.2655,33.666666666666664,66.5,9.5,34.83333333333333,12.5,3.4999999999999996,10.666666666666666,0.30633333333333335,0.4463333333333333,0.26375000000000004,35.5,69.75,8.5,31.75,11.75,4.0,12.0,0.3145,0.42674999999999996,0.019000000000000017,-9.0,3.0,4.0,8.0,0.0,-6.0,-3.0,-0.0050000000000000044,0.046999999999999986
26,676,2,0.264,57,137,22,75.0,20,2.0,18,0.293,0.434,544.0,140,127.0,0.26,45.4,117.80000000000001,16.4,59.0,17.2,2.4000000000000004,15.6,0.289,0.40399999999999997,0.259,42.5,113.0,15.0,55.0,16.5,2.5,15.0,0.288,0.39649999999999996,0.010000000000000009,29.0,48.0,14.0,40.0,7.0,-1.0,6.0,0.010000000000000009,0.07500000000000001
28,784,7,0.263,120,152,43,105.0,20,38.0,127,0.396,0.525,714.0,160,137.0,0.2733333333333333,118.83333333333333,157.33333333333331,41.0,107.0,25.666666666666664,23.333333333333332,128.5,0.406,0.5386666666666666,0.2792857142857143,105.14285714285714,147.42857142857142,33.0,94.28571428571429,26.428571428571427,12.714285714285714,122.14285714285714,0.41400000000000003,0.5234285714285715,-0.024999999999999967,-8.0,-14.0,2.0,-4.0,-11.0,31.0,-2.0,-0.022999999999999965,-0.04399999999999993
37,1369,11,0.309,106,154,32,84.0,27,18.0,69,0.399,0.56,579.0,140,111.0,0.2708333333333333,92.16666666666666,143.33333333333331,25.833333333333332,72.66666666666666,24.0,17.666666666666664,64.5,0.355,0.4711666666666667,0.2690909090909091,85.18181818181819,128.36363636363637,24.818181818181817,67.72727272727273,21.90909090909091,10.454545454545455,57.90909090909091,0.3549090909090909,0.48781818181818193,0.089,32.0,34.0,13.0,28.0,8.0,2.0,9.0,0.09600000000000003,0.18900000000000006
37,1369,9,0.273,36,68,24,66.0,8,0.0,29,0.35,0.594,280.0,77,96.0,0.246,41.5,78.16666666666666,25.0,67.0,12.833333333333332,0.0,34.0,0.32016666666666665,0.5253333333333333,0.24811111111111112,63.666666666666664,107.11111111111111,32.44444444444444,82.88888888888889,18.333333333333332,1.2222222222222223,51.111111111111114,0.3294444444444445,0.5224444444444445,0.04000000000000001,-13.0,-29.0,-3.0,-6.0,-12.0,0.0,-9.0,0.05199999999999999,0.119
29,841,3,0.238,66,121,21,75.0,21,7.0,51,0.312,0.411,568.0,146,129.0,0.23916666666666667,70.0,129.83333333333331,21.0,82.5,28.0,14.333333333333332,60.83333333333333,0.32166666666666666,0.41683333333333333,0.24466666666666667,71.33333333333333,136.0,21.333333333333332,84.33333333333333,30.666666666666668,15.666666666666666,63.666666666666664,0.329,0.4256666666666667,0.012999999999999984,-8.0,-8.0,1.0,-17.0,-13.0,-18.0,-21.0,-0.007000000000000006,0.008999999999999952
30,900,4,0.231,40,69,13,50.0,18,0.0,37,0.316,0.421,342.0,88,116.0,0.242,52.83333333333333,92.66666666666666,15.0,56.33333333333333,21.0,0.3333333333333333,42.33333333333333,0.3235,0.4215,0.2545,56.0,100.0,13.75,54.25,21.25,0.25,43.25,0.33425000000000005,0.4185,-0.026999999999999996,-29.0,-49.0,-6.0,-16.0,-8.0,-1.0,-11.0,-0.02200000000000002,-0.02300000000000002
34,1156,8,0.263,91,161,25,96.0,29,31.0,33,0.308,0.433,654.0,157,176.0,0.25266666666666665,77.83333333333333,130.83333333333331,21.833333333333332,82.5,27.5,23.166666666666664,36.0,0.3098333333333333,0.43966666666666665,0.267125,75.875,126.75,24.875,76.5,28.875,18.0,41.375,0.331875,0.50025,0.025000000000000022,38.0,76.0,9.0,30.0,7.0,18.0,1.0,0.0050000000000000044,-0.0010000000000000009
29,841,4,0.257,66,128,13,66.0,22,24.0,54,0.328,0.391,560.0,147,91.0,0.25683333333333336,67.66666666666666,132.66666666666666,12.666666666666666,62.33333333333333,22.666666666666664,27.833333333333332,51.166666666666664,0.3238333333333333,0.384,0.254,66.75,129.0,12.25,58.5,23.0,24.75,45.5,0.31675000000000003,0.381,0.01200000000000001,1.0,4.0,2.0,9.0,3.0,-8.0,1.0,0.013000000000000012,0.03500000000000003
28,784,2,0.288,61,115,25,73.0,21,5.0,48,0.368,0.544,457.0,117,125.0,0.256,42.6,85.0,16.2,53.4,17.0,3.0,34.0,0.328,0.4596,0.248,38.0,77.5,14.0,48.5,16.0,2.5,30.5,0.318,0.4385,0.07999999999999999,46.0,75.0,22.0,49.0,10.0,5.0,35.0,0.09999999999999998,0.21100000000000002
32,1024,4,0.262,51,70,4,32.0,14,12.0,19,0.312,0.367,299.0,137,50.0,0.24716666666666665,54.83333333333333,91.33333333333333,2.3333333333333335,31.0,16.666666666666664,16.166666666666664,32.5,0.3048333333333333,0.32799999999999996,0.248,65.25,112.75,2.25,35.25,20.75,20.75,45.5,0.31325,0.32125,0.02400000000000002,-1.0,-40.0,3.0,3.0,-4.0,-8.0,-23.0,0.01100000000000001,0.07
35,1225,11,0.228,91,134,49,118.0,28,4.0,46,0.298,0.526,657.0,159,196.0,0.238,86.83333333333333,138.83333333333331,38.166666666666664,108.66666666666666,28.166666666666664,3.0,51.0,0.3091666666666667,0.4845,0.24490909090909094,72.54545454545455,125.0,29.181818181818183,84.18181818181819,23.0,3.0,55.45454545454545,0.3266363636363636,0.469,-0.027999999999999997,1.0,-12.0,19.0,17.0,0.0,2.0,-3.0,-0.02100000000000002,0.05700000000000005
32,1024,4,0.245,75,140,32,103.0,31,5.0,71,0.326,0.478,651.0,151,164.0,0.2643333333333333,74.66666666666666,142.83333333333331,26.333333333333332,88.16666666666666,29.666666666666664,8.833333333333332,66.33333333333333,0.34450000000000003,0.4805,0.26874999999999993,69.5,134.0,21.75,74.0,27.75,9.0,58.75,0.34625000000000006,0.4695,-0.03799999999999998,1.0,-5.0,11.0,30.0,4.0,-11.0,8.0,-0.03999999999999998,-0.0040000000000000036
32,1024,9,0.244,84,144,24,77.0,24,20.0,47,0.3,0.417,645.0,159,168.0,0.24333333333333332,82.83333333333333,138.0,21.0,73.83333333333333,25.166666666666664,17.833333333333332,52.5,0.30866666666666664,0.4078333333333333,0.25,73.33333333333333,127.44444444444444,17.88888888888889,68.55555555555556,25.555555555555557,11.444444444444445,49.333333333333336,0.3184444444444444,0.41377777777777774,0.0020000000000000018,2.0,15.0,8.0,11.0,-3.0,1.0,-7.0,-0.01200000000000001,0.02699999999999997
26,676,1,0.196,36,58,6,32.0,6,3.0,26,0.258,0.291,326.0,118,92.0,0.196,36.0,58.0,6.0,32.0,6.0,3.0,26.0,0.258,0.291,0.196,36.0,58.0,6.0,32.0,6.0,3.0,26.0,0.258,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,729,6,0.268,111,159,25,71.0,27,32.0,89,0.368,0.446,691.0,155,129.0,0.26883333333333337,92.0,140.83333333333331,23.666666666666664,64.83333333333333,26.0,24.5,64.0,0.351,0.4618333333333333,0.2795,79.33333333333333,120.0,25.333333333333332,65.5,22.666666666666668,20.666666666666668,48.833333333333336,0.35650000000000004,0.5265000000000001,-0.008000000000000007,47.0,49.0,4.0,22.0,6.0,21.0,57.0,0.02799999999999997,-0.045999999999999985
