age,age_sq,n_seasons,prev_AVG,prev_R,prev_H,prev_HR,prev_RBI,prev_2B,prev_SB,prev_BB,prev_OBP,prev_SLG,prev_PA,prev_G,prev_SO,wavg3_AVG,wavg3_R,wavg3_H,wavg3_HR,wavg3_RBI,wavg3_2B,wavg3_SB,wavg3_BB,wavg3_OBP,wavg3_SLG,career_AVG,career_R,career_H,career_HR,career_RBI,career_2B,career_SB,career_BB,career_OBP,career_SLG,trend_AVG,trend_R,trend_H,trend_HR,trend_RBI,trend_2B,trend_SB,trend_BB,trend_OBP,trend_SLG,target_AVG
31,961,1,0.246,25,55,4,17.0,12,2.0,5,0.281,0.362,240.0,139,63.0,0.246,25.0,55.0,4.0,17.0,12.0,2.0,5.0,0.281,0.362,0.246,25.0,55.0,4.0,17.0,12.0,2.0,5.0,0.281,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27
29,841,1,0.221,47,73,21,49.0,11,1.0,28,0.286,0.444,365.0,107,118.0,0.221,47.0,73.0,21.0,49.0,11.0,1.0,28.0,0.286,0.444,0.221,47.0,73.0,21.0,49.0,11.0,1.0,28.0,0.286,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197
28,784,1,0.264,69,128,11,44.0,32,9.0,58,0.341,0.411,546.0,139,137.0,0.264,69.0,128.0,11.0,44.0,32.0,9.0,58.0,0.341,0.411,0.264,69.0,128.0,11.0,44.0,32.0,9.0,58.0,0.341,0.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269
29,841,2,0.269,66,119,9,56.0,25,23.0,55,0.349,0.391,510.0,125,98.0,0.267,67.2,122.6,9.8,51.2,27.8,17.4,56.2,0.3458,0.399,0.2665,67.5,123.5,10.0,50.0,28.5,16.0,56.5,0.345,0.401,0.0050000000000000044,-3.0,-9.0,-2.0,12.0,-7.0,14.0,-3.0,0.007999999999999952,-0.019999999999999962,0.245
30,900,3,0.245,47,77,4,40.0,17,12.0,27,0.303,0.338,348.0,105,81.0,0.25616666666666665,57.0,99.5,6.833333333333333,46.0,22.166666666666664,15.166666666666666,41.5,0.32466666666666666,0.36783333333333335,0.25933333333333336,60.666666666666664,108.0,8.0,46.666666666666664,24.666666666666668,14.666666666666666,46.666666666666664,0.33099999999999996,0.38000000000000006,-0.02400000000000002,-19.0,-42.0,-5.0,-16.0,-8.0,-11.0,-28.0,-0.045999999999999985,-0.05299999999999999,0.225
31,961,4,0.225,48,95,8,31.0,19,10.0,46,0.304,0.336,474.0,143,108.0,0.239,50.666666666666664,93.0,6.833333333333333,38.166666666666664,19.333333333333332,12.833333333333332,41.166666666666664,0.31116666666666665,0.3458333333333333,0.25075000000000003,57.5,104.75,8.0,42.75,23.25,13.5,46.5,0.32425,0.36900000000000005,-0.01999999999999999,1.0,18.0,4.0,-9.0,2.0,-2.0,19.0,0.0010000000000000009,-0.0020000000000000018,0.18
28,784,1,0.247,27,48,1,14.0,12,2.0,11,0.288,0.325,214.0,123,27.0,0.247,27.0,48.0,1.0,14.0,12.0,2.0,11.0,0.288,0.325,0.247,27.0,48.0,1.0,14.0,12.0,2.0,11.0,0.288,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
29,841,2,0.29,37,79,1,26.0,16,2.0,27,0.361,0.375,306.0,90,32.0,0.2728,33.0,66.6,1.0,21.2,14.4,2.0,20.6,0.3318,0.355,0.26849999999999996,32.0,63.5,1.0,20.0,14.0,2.0,19.0,0.3245,0.35,0.04299999999999998,10.0,31.0,0.0,12.0,4.0,0.0,16.0,0.07300000000000001,0.04999999999999999,0.252
30,900,3,0.252,44,123,11,53.0,13,6.0,24,0.297,0.346,527.0,153,69.0,0.2638333333333333,38.83333333333333,95.83333333333333,6.0,37.5,13.833333333333332,4.0,22.833333333333336,0.3168333333333333,0.35216666666666663,0.26299999999999996,36.0,83.33333333333333,4.333333333333333,31.0,13.666666666666666,3.3333333333333335,20.666666666666668,0.3153333333333333,0.3486666666666666,-0.03799999999999998,7.0,44.0,10.0,27.0,-3.0,4.0,-3.0,-0.064,-0.029000000000000026,0.284
32,1024,4,0.284,52,137,5,46.0,29,9.0,32,0.331,0.379,526.0,132,62.0,0.2743333333333333,46.83333333333333,122.66666666666666,6.333333333333333,45.0,21.5,6.833333333333334,28.5,0.32466666666666666,0.3673333333333333,0.26825,40.0,96.75,4.5,34.75,17.5,4.75,23.5,0.31925,0.35624999999999996,0.03199999999999997,8.0,14.0,-6.0,-7.0,16.0,3.0,8.0,0.03400000000000003,0.03300000000000003,0.265
33,1089,5,0.265,66,131,9,48.0,30,13.0,37,0.322,0.392,539.0,132,74.0,0.26916666666666667,57.666666666666664,131.66666666666666,8.0,48.166666666666664,26.833333333333332,10.5,33.166666666666664,0.3208333333333333,0.38,0.2676,45.2,103.6,5.4,37.4,20.0,6.4,26.2,0.3198,0.36339999999999995,-0.01899999999999996,14.0,-6.0,4.0,2.0,1.0,4.0,5.0,-0.009000000000000008,0.013000000000000012,0.236
34,1156,6,0.236,34,111,6,36.0,19,9.0,26,0.283,0.323,507.0,140,61.0,0.25366666666666665,47.666666666666664,122.0,6.833333333333333,41.666666666666664,24.333333333333332,10.333333333333332,30.666666666666664,0.304,0.3553333333333333,0.26233333333333336,43.333333333333336,104.83333333333333,5.5,37.166666666666664,19.833333333333332,6.833333333333333,26.166666666666668,0.31366666666666665,0.35666666666666663,-0.029000000000000026,-32.0,-20.0,-3.0,-12.0,-11.0,-4.0,-11.0,-0.039000000000000035,-0.069,0.236
35,1225,7,0.236,49,91,5,31.0,16,8.0,26,0.29,0.322,423.0,125,48.0,0.24083333333333332,46.83333333333333,104.33333333333333,6.0,35.5,19.333333333333332,9.166666666666666,27.833333333333332,0.293,0.33399999999999996,0.25857142857142856,44.142857142857146,102.85714285714286,5.428571428571429,36.285714285714285,19.285714285714285,7.0,26.142857142857142,0.3102857142857142,0.3517142857142857,0.0,15.0,-20.0,-1.0,-5.0,-3.0,-1.0,0.0,0.007000000000000006,-0.0010000000000000009,0.283
36,1296,8,0.283,41,87,6,36.0,21,8.0,23,0.337,0.41,337.0,103,34.0,0.25949999999999995,42.5,92.33333333333333,5.666666666666666,34.33333333333333,19.0,8.166666666666666,24.5,0.31233333333333335,0.36616666666666664,0.261625,43.75,100.875,5.5,36.25,19.5,7.125,25.75,0.31362500000000004,0.359,0.046999999999999986,-8.0,-4.0,1.0,5.0,5.0,0.0,-3.0,0.04700000000000004,0.08799999999999997,0.262
32,1024,1,0.255,25,47,2,15.0,5,10.0,11,0.307,0.315,203.0,109,46.0,0.255,25.0,47.0,2.0,15.0,5.0,10.0,11.0,0.307,0.315,0.255,25.0,47.0,2.0,15.0,5.0,10.0,11.0,0.307,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233
30,900,1,0.218,19,50,2,21.0,9,0.0,16,0.272,0.293,252.0,80,57.0,0.218,19.0,50.0,2.0,21.0,9.0,0.0,16.0,0.272,0.293,0.218,19.0,50.0,2.0,21.0,9.0,0.0,16.0,0.272,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244
31,961,2,0.244,30,59,10,42.0,12,1.0,17,0.295,0.417,265.0,77,67.0,0.2336,25.6,55.4,6.8,33.6,10.799999999999999,0.6,16.6,0.2858,0.36739999999999995,0.23099999999999998,24.5,54.5,6.0,31.5,10.5,0.5,16.5,0.2835,0.355,0.025999999999999995,11.0,9.0,8.0,21.0,3.0,1.0,1.0,0.022999999999999965,0.124,0.281
29,841,1,0.201,25,38,9,16.0,10,0.0,15,0.291,0.397,213.0,58,70.0,0.201,25.0,38.0,9.0,16.0,10.0,0.0,15.0,0.291,0.397,0.201,25.0,38.0,9.0,16.0,10.0,0.0,15.0,0.291,0.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246
30,900,2,0.246,61,114,30,69.0,20,4.0,49,0.329,0.488,526.0,137,172.0,0.22799999999999998,46.6,83.6,21.6,47.8,16.0,2.4,35.4,0.31379999999999997,0.4516,0.2235,43.0,76.0,19.5,42.5,15.0,2.0,32.0,0.31,0.4425,0.044999999999999984,36.0,76.0,21.0,53.0,10.0,4.0,34.0,0.038000000000000034,0.09099999999999997,0.293
31,961,3,0.293,82,160,39,112.0,26,11.0,59,0.365,0.562,614.0,145,177.0,0.262,65.5,124.33333333333334,31.0,81.66666666666667,21.333333333333332,6.833333333333333,48.33333333333333,0.3406666666666667,0.5098333333333334,0.24666666666666667,56.0,104.0,26.0,65.66666666666667,18.666666666666668,5.0,41.0,0.3283333333333333,0.48233333333333334,0.046999999999999986,21.0,46.0,9.0,43.0,6.0,7.0,10.0,0.035999999999999976,0.07400000000000007,0.262
34,1156,1,0.229,37,49,13,35.0,12,4.0,29,0.319,0.495,248.0,105,88.0,0.229,37.0,49.0,13.0,35.0,12.0,4.0,29.0,0.319,0.495,0.229,37.0,49.0,13.0,35.0,12.0,4.0,29.0,0.319,0.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225
24,576,1,0.256,76,142,9,51.0,26,24.0,29,0.295,0.381,592.0,154,119.0,0.256,76.0,142.0,9.0,51.0,26.0,24.0,29.0,0.295,0.381,0.256,76.0,142.0,9.0,51.0,26.0,24.0,29.0,0.295,0.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287
26,676,2,0.287,75,177,15,72.0,30,19.0,31,0.323,0.432,655.0,157,124.0,0.2746,75.4,163.0,12.6,63.599999999999994,28.4,21.0,30.2,0.31179999999999997,0.41159999999999997,0.27149999999999996,75.5,159.5,12.0,61.5,28.0,21.5,30.0,0.309,0.4065,0.030999999999999972,-1.0,35.0,6.0,21.0,4.0,-5.0,2.0,0.028000000000000025,0.05099999999999999,0.282
27,729,3,0.282,77,155,11,57.0,25,13.0,31,0.321,0.409,588.0,141,120.0,0.2793333333333333,76.16666666666666,160.16666666666666,12.0,61.0,26.833333333333332,16.833333333333332,30.666666666666664,0.31733333333333336,0.412,0.27499999999999997,76.0,158.0,11.666666666666666,60.0,27.0,18.666666666666668,30.333333333333332,0.313,0.4073333333333333,-0.0050000000000000044,2.0,-22.0,-4.0,-15.0,-5.0,-6.0,0.0,-0.0020000000000000018,-0.02300000000000002,0.283
28,784,4,0.283,86,180,11,71.0,26,18.0,25,0.312,0.403,670.0,153,111.0,0.2833333333333333,81.16666666666666,171.16666666666666,11.666666666666666,66.5,26.333333333333332,16.5,28.0,0.3168333333333333,0.4098333333333333,0.27699999999999997,78.5,163.5,11.5,62.75,26.75,18.5,29.0,0.31275000000000003,0.40625,0.0010000000000000009,9.0,25.0,0.0,14.0,1.0,5.0,-6.0,-0.009000000000000008,-0.00599999999999995,0.263
29,841,5,0.263,70,134,6,58.0,25,15.0,29,0.305,0.378,545.0,142,99.0,0.2728333333333333,76.5,152.83333333333331,8.5,62.166666666666664,25.333333333333332,15.666666666666666,28.0,0.31,0.39149999999999996,0.2742,76.8,157.6,10.4,61.8,26.4,17.8,29.0,0.31120000000000003,0.4006,-0.019999999999999962,-16.0,-46.0,-5.0,-13.0,-1.0,-3.0,4.0,-0.007000000000000006,-0.025000000000000022,0.28
25,625,1,0.267,60,121,13,50.0,18,11.0,15,0.289,0.459,474.0,122,118.0,0.267,60.0,121.0,13.0,50.0,18.0,11.0,15.0,0.289,0.459,0.267,60.0,121.0,13.0,50.0,18.0,11.0,15.0,0.289,0.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269
26,676,2,0.269,52,90,10,32.0,17,5.0,12,0.295,0.421,354.0,92,91.0,0.2682,55.2,102.4,11.2,39.2,17.4,7.4,13.2,0.29259999999999997,0.43620000000000003,0.268,56.0,105.5,11.5,41.0,17.5,8.0,13.5,0.292,0.44,0.0020000000000000018,-8.0,-31.0,-3.0,-18.0,-1.0,-6.0,-3.0,0.006000000000000005,-0.038000000000000034,0.29
27,729,3,0.29,79,157,27,78.0,33,9.0,35,0.328,0.507,589.0,151,106.0,0.2791666666666667,66.83333333333333,128.66666666666666,19.0,58.0,25.166666666666664,8.0,24.0,0.3105,0.4703333333333333,0.2753333333333334,63.666666666666664,122.66666666666667,16.666666666666668,53.333333333333336,22.666666666666668,8.333333333333334,20.666666666666668,0.304,0.4623333333333333,0.020999999999999963,27.0,67.0,17.0,46.0,16.0,4.0,23.0,0.03300000000000003,0.08600000000000002,0.288
28,784,4,0.288,87,161,24,77.0,31,8.0,30,0.323,0.479,592.0,138,104.0,0.2855,78.5,147.83333333333331,22.666666666666664,69.83333333333333,29.333333333333332,7.833333333333333,28.666666666666664,0.32,0.47866666666666663,0.2785,69.5,132.25,18.5,59.25,24.75,8.25,23.0,0.30874999999999997,0.4665,-0.0020000000000000018,8.0,4.0,-3.0,-1.0,-2.0,-1.0,-5.0,-0.0050000000000000044,-0.028000000000000025,0.276
29,841,5,0.276,91,155,32,109.0,28,3.0,22,0.3,0.5,590.0,137,86.0,0.2823333333333333,87.66666666666666,157.33333333333331,28.5,93.16666666666666,29.833333333333332,5.666666666666666,26.833333333333332,0.31233333333333335,0.49416666666666664,0.278,73.8,136.8,21.2,69.2,25.4,7.2,22.8,0.307,0.4732,-0.011999999999999955,4.0,-6.0,8.0,32.0,-3.0,-5.0,-8.0,-0.02300000000000002,0.02100000000000002,0.257
30,900,6,0.257,31,54,13,42.0,7,3.0,19,0.316,0.476,231.0,57,34.0,0.26849999999999996,60.33333333333333,105.5,21.166666666666664,70.16666666666666,18.0,3.833333333333333,21.833333333333332,0.3118333333333333,0.4845,0.2745,66.66666666666667,123.0,19.833333333333332,64.66666666666667,22.333333333333332,6.5,22.166666666666668,0.3085,0.4736666666666667,-0.019000000000000017,-60.0,-101.0,-19.0,-67.0,-21.0,0.0,-3.0,0.016000000000000014,-0.02400000000000002,0.259
31,961,7,0.259,42,98,14,62.0,19,11.0,26,0.305,0.435,412.0,111,61.0,0.26116666666666666,46.5,92.83333333333333,16.666666666666664,63.166666666666664,16.5,7.0,23.0,0.3078333333333333,0.4595,0.2722857142857143,63.142857142857146,119.42857142857143,19.0,64.28571428571429,21.857142857142858,7.142857142857143,22.714285714285715,0.308,0.46814285714285714,0.0020000000000000018,11.0,44.0,1.0,20.0,12.0,8.0,7.0,-0.01100000000000001,-0.04099999999999998,0.212
32,1024,8,0.212,27,53,5,24.0,12,3.0,17,0.259,0.328,270.0,80,68.0,0.23516666666666663,32.666666666666664,68.16666666666666,9.333333333333332,39.666666666666664,13.5,5.666666666666666,20.333333333333332,0.2838333333333333,0.3883333333333333,0.26475,58.625,111.125,17.25,59.25,20.625,6.625,22.0,0.301875,0.450625,-0.047000000000000014,-15.0,-45.0,-9.0,-38.0,-7.0,-8.0,-9.0,-0.045999999999999985,-0.10699999999999998,0.255
33,1089,9,0.255,64,122,21,74.0,24,3.0,34,0.305,0.45,516.0,142,122.0,0.24133333333333332,48.0,95.0,14.5,55.33333333333333,19.166666666666664,4.333333333333333,27.0,0.28966666666666663,0.4068333333333334,0.26366666666666666,59.22222222222222,112.33333333333333,17.666666666666668,60.888888888888886,21.0,6.222222222222222,23.333333333333332,0.3022222222222222,0.45055555555555554,0.04300000000000001,37.0,69.0,16.0,50.0,12.0,0.0,17.0,0.045999999999999985,0.122,0.175
35,1225,1,0.235,30,63,12,39.0,12,1.0,21,0.3,0.414,297.0,106,69.0,0.235,30.0,63.0,12.0,39.0,12.0,1.0,21.0,0.3,0.414,0.235,30.0,63.0,12.0,39.0,12.0,1.0,21.0,0.3,0.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271
36,1296,2,0.271,41,71,16,43.0,13,2.0,46,0.385,0.519,312.0,117,87.0,0.2566,36.599999999999994,67.80000000000001,14.4,41.400000000000006,12.600000000000001,1.6,36.0,0.351,0.477,0.253,35.5,67.0,14.0,41.0,12.5,1.5,33.5,0.3425,0.4665,0.03600000000000003,11.0,8.0,4.0,4.0,1.0,1.0,25.0,0.08500000000000002,0.10500000000000004,0.204
37,1369,1,0.211,23,60,2,22.0,13,1.0,28,0.29,0.285,320.0,86,43.0,0.211,23.0,60.0,2.0,22.0,13.0,1.0,28.0,0.29,0.285,0.211,23.0,60.0,2.0,22.0,13.0,1.0,28.0,0.29,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264
25,625,1,0.251,33,99,7,36.0,22,6.0,30,0.312,0.36,433.0,112,50.0,0.251,33.0,99.0,7.0,36.0,22.0,6.0,30.0,0.312,0.36,0.251,33.0,99.0,7.0,36.0,22.0,6.0,30.0,0.312,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
26,676,2,0.26,55,136,18,67.0,24,1.0,31,0.308,0.409,562.0,136,58.0,0.2564,46.2,121.19999999999999,13.6,54.599999999999994,23.2,3.0000000000000004,30.599999999999998,0.3096,0.38939999999999997,0.2555,44.0,117.5,12.5,51.5,23.0,3.5,30.5,0.31,0.38449999999999995,0.009000000000000008,22.0,37.0,11.0,31.0,2.0,-5.0,1.0,-0.0040000000000000036,0.04899999999999999,0.229
27,729,3,0.229,46,105,13,57.0,21,3.0,16,0.26,0.359,485.0,127,54.0,0.243,46.83333333333333,114.33333333333333,13.666666666666666,56.83333333333333,22.166666666666664,2.833333333333333,23.333333333333332,0.2846666666666666,0.3758333333333333,0.24666666666666667,44.666666666666664,113.33333333333333,12.666666666666666,53.333333333333336,22.333333333333332,3.3333333333333335,25.666666666666668,0.29333333333333333,0.37599999999999995,-0.031,-9.0,-31.0,-5.0,-10.0,-3.0,2.0,-15.0,-0.04799999999999999,-0.04999999999999999,0.247
26,676,1,0.232,35,86,12,46.0,13,0.0,40,0.306,0.376,413.0,127,88.0,0.232,35.0,86.0,12.0,46.0,13.0,0.0,40.0,0.306,0.376,0.232,35.0,86.0,12.0,46.0,13.0,0.0,40.0,0.306,0.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222
28,784,1,0.233,24,63,9,28.0,9,0.0,24,0.301,0.374,299.0,81,71.0,0.233,24.0,63.0,9.0,28.0,9.0,0.0,24.0,0.301,0.374,0.233,24.0,63.0,9.0,28.0,9.0,0.0,24.0,0.301,0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252
29,841,2,0.252,36,98,16,54.0,26,1.0,24,0.303,0.447,419.0,105,114.0,0.2444,31.2,84.0,13.2,43.6,19.2,0.6,24.0,0.3022,0.4178,0.2425,30.0,80.5,12.5,41.0,17.5,0.5,24.0,0.302,0.4105,0.01899999999999999,12.0,35.0,7.0,26.0,17.0,1.0,0.0,0.0020000000000000018,0.07300000000000001,0.217
22,484,1,0.242,60,115,13,54.0,29,4.0,42,0.307,0.389,523.0,142,149.0,0.242,60.0,115.0,13.0,54.0,29.0,4.0,42.0,0.307,0.389,0.242,60.0,115.0,13.0,54.0,29.0,4.0,42.0,0.307,0.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238
23,529,2,0.238,67,125,21,95.0,25,5.0,55,0.321,0.417,598.0,151,135.0,0.23959999999999998,64.19999999999999,121.0,17.8,78.6,26.6,4.6,49.8,0.3154,0.4058,0.24,63.5,120.0,17.0,74.5,27.0,4.5,48.5,0.314,0.403,-0.0040000000000000036,7.0,10.0,8.0,41.0,-4.0,1.0,13.0,0.014000000000000012,0.02799999999999997,0.239
24,576,3,0.239,52,84,12,43.0,21,2.0,29,0.304,0.418,385.0,110,91.0,0.23916666666666664,58.33333333333333,102.83333333333333,15.166666666666666,62.166666666666664,23.666666666666664,3.333333333333333,39.83333333333333,0.3101666666666667,0.4128333333333333,0.23966666666666667,59.666666666666664,108.0,15.333333333333334,64.0,25.0,3.6666666666666665,42.0,0.31066666666666665,0.408,0.0010000000000000009,-15.0,-41.0,-9.0,-52.0,-4.0,-3.0,-26.0,-0.017000000000000015,0.0010000000000000009,0.25
25,625,4,0.25,52,105,5,38.0,21,4.0,40,0.317,0.34,465.0,130,99.0,0.24433333333333332,54.5,101.33333333333333,10.0,49.166666666666664,21.666666666666664,3.5,38.83333333333333,0.31333333333333335,0.37883333333333336,0.24225,57.75,107.25,12.75,57.5,24.0,3.75,41.5,0.31224999999999997,0.391,0.01100000000000001,0.0,21.0,-7.0,-5.0,0.0,2.0,11.0,0.013000000000000012,-0.07799999999999996,0.237
25,625,1,0.254,70,101,13,42.0,35,4.0,65,0.362,0.445,470.0,113,86.0,0.254,70.0,101.0,13.0,42.0,35.0,4.0,65.0,0.362,0.445,0.254,70.0,101.0,13.0,42.0,35.0,4.0,65.0,0.362,0.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277
26,676,2,0.277,84,163,20,80.0,31,1.0,92,0.374,0.435,687.0,154,101.0,0.26780000000000004,78.4,138.2,17.2,64.8,32.599999999999994,2.2,81.19999999999999,0.3692,0.43900000000000006,0.2655,77.0,132.0,16.5,61.0,33.0,2.5,78.5,0.368,0.44,0.02300000000000002,14.0,62.0,7.0,38.0,-4.0,-3.0,27.0,0.01200000000000001,-0.010000000000000009,0.25
27,729,3,0.25,68,143,19,79.0,21,1.0,58,0.318,0.391,638.0,148,103.0,0.25966666666666666,73.66666666666666,142.66666666666666,18.333333333333332,73.16666666666666,26.666666666666664,1.5,70.5,0.344,0.41466666666666663,0.26033333333333336,74.0,135.66666666666666,17.333333333333332,67.0,29.0,2.0,71.66666666666667,0.35133333333333333,0.42366666666666664,-0.027000000000000024,-16.0,-20.0,-1.0,-1.0,-10.0,0.0,-34.0,-0.055999999999999994,-0.043999999999999984,0.22
27,729,1,0.225,33,53,4,20.0,6,8.0,12,0.267,0.335,254.0,68,51.0,0.225,33.0,53.0,4.0,20.0,6.0,8.0,12.0,0.267,0.335,0.225,33.0,53.0,4.0,20.0,6.0,8.0,12.0,0.267,0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282
28,784,2,0.282,33,84,8,38.0,14,11.0,13,0.315,0.409,319.0,93,62.0,0.2592,33.0,71.6,6.4,30.8,10.8,9.8,12.600000000000001,0.2958,0.37939999999999996,0.2535,33.0,68.5,6.0,29.0,10.0,9.5,12.5,0.29100000000000004,0.372,0.05699999999999997,0.0,31.0,4.0,18.0,8.0,3.0,1.0,0.04799999999999999,0.07399999999999995,0.178
31,961,1,0.225,26,45,9,24.0,15,0.0,23,0.31,0.435,227.0,79,69.0,0.225,26.0,45.0,9.0,24.0,15.0,0.0,23.0,0.31,0.435,0.225,26.0,45.0,9.0,24.0,15.0,0.0,23.0,0.31,0.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171
25,625,1,0.224,40,87,5,31.0,23,2.0,19,0.268,0.326,420.0,120,81.0,0.224,40.0,87.0,5.0,31.0,23.0,2.0,19.0,0.268,0.326,0.224,40.0,87.0,5.0,31.0,23.0,2.0,19.0,0.268,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267
26,676,2,0.267,63,129,12,59.0,19,8.0,35,0.319,0.413,534.0,141,111.0,0.24980000000000002,53.8,112.19999999999999,9.2,47.8,20.6,5.6,28.6,0.2986,0.3782,0.2455,51.5,108.0,8.5,45.0,21.0,5.0,27.0,0.2935,0.3695,0.04300000000000001,23.0,42.0,7.0,28.0,-4.0,6.0,16.0,0.05099999999999999,0.08699999999999997,0.242
27,729,3,0.242,62,145,8,55.0,34,14.0,49,0.306,0.372,662.0,155,138.0,0.24733333333333332,58.666666666666664,130.0,8.833333333333332,52.33333333333333,27.166666666666664,10.0,39.33333333333333,0.304,0.378,0.24433333333333332,55.0,120.33333333333333,8.333333333333334,48.333333333333336,25.333333333333332,8.0,34.333333333333336,0.2976666666666667,0.37033333333333335,-0.025000000000000022,-1.0,16.0,-4.0,-4.0,15.0,6.0,14.0,-0.013000000000000012,-0.04099999999999998,0.252
25,625,1,0.299,34,60,20,42.0,12,1.0,24,0.376,0.657,229.0,53,57.0,0.299,34.0,60.0,20.0,42.0,12.0,1.0,24.0,0.376,0.657,0.299,34.0,60.0,20.0,42.0,12.0,1.0,24.0,0.376,0.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278
26,676,2,0.278,79,131,33,90.0,20,2.0,40,0.345,0.531,525.0,122,120.0,0.2864,61.0,102.6,27.8,70.8,16.8,1.6,33.6,0.3574,0.5814,0.2885,56.5,95.5,26.5,66.0,16.0,1.5,32.0,0.3605,0.5940000000000001,-0.020999999999999963,45.0,71.0,13.0,48.0,8.0,1.0,16.0,-0.031000000000000028,-0.126,0.186
27,729,3,0.186,51,60,18,53.0,17,1.0,46,0.291,0.406,374.0,89,94.0,0.23550000000000001,57.5,83.66666666666666,23.333333333333332,63.5,17.166666666666664,1.3333333333333333,40.33333333333333,0.3231666666666666,0.4895,0.2543333333333333,54.666666666666664,83.66666666666667,23.666666666666668,61.666666666666664,16.333333333333332,1.3333333333333333,36.666666666666664,0.3373333333333333,0.5313333333333334,-0.09200000000000003,-28.0,-71.0,-15.0,-37.0,-3.0,-1.0,6.0,-0.05399999999999999,-0.125,0.232
29,841,4,0.232,62,92,34,77.0,12,0.0,40,0.316,0.525,446.0,106,125.0,0.22433333333333333,61.166666666666664,87.83333333333333,28.5,71.16666666666666,15.0,0.6666666666666666,42.0,0.3125,0.48633333333333334,0.24874999999999997,56.5,85.75,26.25,65.5,15.25,1.0,37.5,0.332,0.52975,0.04600000000000001,11.0,32.0,16.0,24.0,-5.0,-1.0,-6.0,0.025000000000000022,0.119,0.204
30,900,5,0.204,54,78,23,54.0,13,0.0,52,0.307,0.423,440.0,117,121.0,0.21033333333333332,56.166666666666664,79.66666666666666,25.833333333333332,61.5,13.333333333333332,0.16666666666666666,47.0,0.30733333333333335,0.4541666666666666,0.23979999999999996,56.0,84.2,25.6,63.2,14.8,0.8,40.4,0.327,0.5084000000000001,-0.028000000000000025,-8.0,-14.0,-11.0,-23.0,1.0,0.0,12.0,-0.009000000000000008,-0.10200000000000004,0.205
31,961,6,0.205,42,86,16,61.0,24,2.0,40,0.282,0.377,471.0,128,136.0,0.20916666666666667,49.33333333333333,84.33333333333333,21.333333333333332,61.33333333333333,18.333333333333332,1.0,44.0,0.296,0.417,0.23399999999999999,53.666666666666664,84.5,24.0,62.833333333333336,16.333333333333332,1.0,40.333333333333336,0.3195,0.4865000000000001,0.0010000000000000009,-12.0,8.0,-7.0,7.0,11.0,2.0,-12.0,-0.025000000000000022,-0.045999999999999985,0.217
32,1024,7,0.217,33,52,19,47.0,9,0.0,21,0.288,0.492,267.0,75,67.0,0.21083333333333332,39.5,67.66666666666666,18.666666666666664,52.83333333333333,14.666666666666666,0.6666666666666666,32.5,0.2891666666666667,0.44216666666666665,0.23157142857142857,50.714285714285715,79.85714285714286,23.285714285714285,60.57142857142857,15.285714285714286,0.8571428571428571,37.57142857142857,0.315,0.4872857142857144,0.01200000000000001,-9.0,-34.0,3.0,-14.0,-15.0,-2.0,-19.0,0.006000000000000005,0.11499999999999999,0.22
25,625,1,0.251,27,57,14,36.0,8,0.0,20,0.319,0.489,251.0,64,78.0,0.251,27.0,57.0,14.0,36.0,8.0,0.0,20.0,0.319,0.489,0.251,27.0,57.0,14.0,36.0,8.0,0.0,20.0,0.319,0.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214
